trade_id,version,source_iteration,symbol,entry_time,exit_time,entry_date,day_of_week,time_of_day_hhmm,signal_bar_index,entry_bar_index,exit_bar_index,session_break_flag,side,entry_signal_price,entry_fill_price,exit_signal_price,exit_fill_price,slippage_entry_points,slippage_exit_points,slippage_total_points,spread_at_entry_points,exit_reason,sl_price,tp_price,stop_distance_points,target_distance_points,rr_planned,contracts,position_notional,risk_dollars,max_risk_allowed_dollars,risk_utilization,commission_dollars,fees_dollars,gross_pnl_dollars,net_pnl_dollars,r_multiple,hold_bars,hold_minutes,mae_points,mfe_points,mae_dollars,mfe_dollars,equity_before,equity_after,zscore_entry,zscore_prev,zscore_delta,z_band_k,ema_fast,ema_slow,ema_spread,close_price,open_price,high_price,low_price,bar_range_points,bar_body_points,volume,volume_zscore,atr_points,distance_to_ema_fast_points,distance_to_ema_slow_points,label_win,label_hit_tp_first,data_quality_flag,rule_violation_flag,mfe_mae_ratio,entry_score
489,V3,V3,MNQ,2022-01-19 12:57:00,2022-01-19 13:06:00,2022-01-19,2,1257,1070561,1070562,1070571,False,short,15252.0,15251.5,15191.5,15191.5,0.0,0.0,0.0,0.0,take_profit,15271.5,15191.5,20.0,60.0,3.0,7,213521.0,280.0,291.5,0.9605488850771869,0.0,0.0,840.0,840.0,3.0,10,10,-12.75,69.75,-178.5,976.5,5830.0,6670.0,0.42884986004160763,2.7260114481400084,-2.2971615880984007,2.5,15251.874351579383,15253.56868318094,-1.6943316015567689,15252.0,15263.0,15272.5,15250.25,22.25,11.0,1655.0,2.4031125614594555,12.803571428571429,0.12564842061692616,-1.5686831809398427,1,1,0,0,5.470588235294118,0.5595346545608135
490,V3,V3,MNQ,2022-01-27 23:37:00,2022-01-28 01:04:00,2022-01-27,3,2337,1079421,1079422,1079509,False,long,14133.75,14134.0,14114.0,14114.0,0.0,0.0,0.0,0.0,stop,14114.0,14194.0,20.0,60.0,3.0,8,226144.0,320.0,333.5,0.95952023988006,0.0,0.0,-320.0,-320.0,-1.0,88,88,-25.25,35.5,-404.0,568.0,6670.0,6350.0,-1.7388195863096072,-2.5492784222654916,0.8104588359558844,2.5,14140.53631353651,14139.139720632396,1.3965929041132767,14133.75,14127.5,14135.5,14122.0,13.5,6.25,271.0,1.480776067695326,8.946428571428571,-6.786313536509624,-5.389720632396347,0,0,0,0,1.4059405940594059,0.5413770707728508
491,V3,V3,MNQ,2022-01-31 13:49:00,2022-01-31 14:08:00,2022-01-31,0,1349,1081653,1081654,1081673,False,long,14799.0,14799.0,14779.0,14779.0,0.0,0.0,0.0,0.0,stop,14779.0,14859.0,20.0,60.0,3.0,7,207186.0,280.0,317.5,0.8818897637795275,0.0,0.0,-280.0,-280.0,-1.0,20,20,-22.0,26.75,-308.0,374.5,6350.0,6070.0,-1.8343359138942525,-2.9926984811441355,1.158362567249883,2.5,14806.874885438345,14806.687338267964,0.18754717038063973,14799.0,14795.25,14799.5,14793.0,6.5,3.75,632.0,0.1365196076010377,8.821428571428571,-7.874885438344791,-7.687338267964151,0,0,0,0,1.2159090909090908,0.563146073969318
492,V3,V3,MNQ,2022-02-02 06:40:00,2022-02-02 07:19:00,2022-02-02,2,0640,1083984,1083985,1084024,False,long,15242.0,15241.25,15221.25,15221.25,0.0,0.0,0.0,0.0,stop,15221.25,15301.25,20.0,60.0,3.0,7,213377.5,280.0,303.5,0.9225700164744646,0.0,0.0,-280.0,-280.0,-1.0,40,40,-20.25,18.5,-283.5,259.0,6070.0,5790.0,-2.3893841552849295,-2.5959343560278803,0.20655020074295072,2.5,15249.957107319406,15249.687417575245,0.26968974416013225,15242.0,15244.0,15244.75,15241.25,3.5,2.0,190.0,-0.6558691773454655,5.660714285714286,-7.9571073194056225,-7.68741757524549,0,0,0,0,0.9135802469135802,0.5212182607133392
493,V3,V3,MNQ,2022-02-02 15:40:00,2022-02-02 17:36:00,2022-02-02,2,1540,1084524,1084525,1084581,False,short,14860.25,14859.25,14799.25,14799.25,0.0,0.0,0.0,0.0,take_profit,14879.25,14799.25,20.0,60.0,3.0,7,208029.5,280.0,289.5,0.9671848013816926,0.0,0.0,840.0,840.0,3.0,57,57,-19.0,62.5,-266.0,875.0,5790.0,6630.0,1.8286235780485218,2.594798659095476,-0.7661750810469541,2.5,14852.988135464377,14859.740400177216,-6.752264712838951,14860.25,14865.0,14865.0,14855.0,10.0,4.75,396.0,-0.23607844027203587,12.035714285714286,7.261864535623317,0.5095998227843666,1,1,0,0,3.289473684210526,0.6560584357912503
494,V3,V3,MNQ,2022-02-02 18:05:00,2022-02-03 01:11:00,2022-02-02,2,1805,1084609,1084610,1085036,False,short,14785.0,14785.25,14805.25,14805.25,0.0,0.0,0.0,0.0,stop,14805.25,14725.25,20.0,60.0,3.0,8,236564.0,320.0,331.5,0.9653092006033183,0.0,0.0,-320.0,-320.0,-1.0,427,427,-26.0,33.75,-416.0,540.0,6630.0,6310.0,2.458654943533986,3.259529246766607,-0.8008743032326207,2.5,14775.004430299574,14776.174266649168,-1.169836349594334,14785.0,14785.75,14790.0,14783.0,7.0,0.75,230.0,-0.03377229052450619,10.089285714285714,9.995569700426131,8.825733350831797,0,0,0,0,1.2980769230769231,0.4573989052395181
495,V3,V3,MNQ,2022-02-03 09:07:00,2022-02-03 09:12:00,2022-02-03,3,0907,1085511,1085512,1085517,False,short,14736.25,14736.0,14756.0,14756.0,0.0,0.0,0.0,0.0,stop,14756.0,14676.0,20.0,60.0,3.0,7,206304.0,280.0,315.5,0.8874801901743264,0.0,0.0,-280.0,-280.0,-1.0,6,6,-21.75,31.25,-304.5,437.5,6310.0,6030.0,1.3478524789254893,2.591814055621854,-1.2439615766963648,2.5,14725.057541556715,14725.506399502165,-0.4488579454500723,14736.25,14746.75,14761.75,14732.25,29.5,10.5,2613.0,0.8668607912932184,27.696428571428573,11.192458443285432,10.74360049783536,0,0,0,0,1.4367816091954022,0.5172690459531788
496,V3,V3,MNQ,2022-02-08 03:52:00,2022-02-08 05:38:00,2022-02-08,1,0352,1089336,1089337,1089443,False,short,14593.0,14593.0,14533.0,14533.0,0.0,0.0,0.0,0.0,take_profit,14613.0,14533.0,20.0,60.0,3.0,7,204302.0,280.0,301.5,0.9286898839137645,0.0,0.0,840.0,840.0,3.0,107,107,-4.75,66.5,-66.5,931.0,6030.0,6870.0,1.1086502361068813,3.0529249039060518,-1.9442746677991705,2.5,14587.887442347625,14588.183736673318,-0.29629432569345227,14593.0,14606.0,14607.25,14590.75,16.5,13.0,437.0,0.7978006708841412,8.714285714285714,5.112557652375472,4.816263326682019,1,1,0,0,14.0,0.4651825877583909
497,V3,V3,MNQ,2022-02-09 08:35:00,2022-02-09 08:38:00,2022-02-09,2,0835,1090999,1091000,1091003,False,short,14908.25,14907.5,14927.5,14927.5,0.0,0.0,0.0,0.0,stop,14927.5,14847.5,20.0,60.0,3.0,8,238520.0,320.0,343.5,0.9315866084425036,0.0,0.0,-320.0,-320.0,-1.0,4,4,-27.0,17.25,-432.0,276.0,6870.0,6550.0,-1.8982376158782703,2.517275740766425,-4.415513356644695,2.5,14916.496386713166,14917.747533635778,-1.2511469226119516,14908.25,14929.5,14933.75,14906.0,27.75,21.25,2972.0,1.2883543032255333,13.517857142857142,-8.24638671316643,-9.497533635778382,0,0,0,0,0.6388888888888888,0.707440506806735
498,V3,V3,MNQ,2022-02-09 15:47:00,2022-02-09 17:46:00,2022-02-09,2,1547,1091431,1091432,1091491,False,long,15052.75,15052.5,15032.5,15032.5,0.0,0.0,0.0,0.0,stop,15032.5,15112.5,20.0,60.0,3.0,8,240840.0,320.0,327.5,0.9770992366412213,0.0,0.0,-320.0,-320.0,-1.0,60,60,-20.75,9.75,-332.0,156.0,6550.0,6230.0,-2.3480548253242626,-2.834055213594745,0.48600038827048264,2.5,15057.299530906805,15057.00674914451,0.2927817622949078,15052.75,15053.25,15054.5,15051.75,2.75,0.5,103.0,-0.14373707357926244,2.982142857142857,-4.549530906804648,-4.25674914450974,0,0,0,0,0.46987951807228917,0.4656935357088958
499,V3,V3,MNQ,2022-02-10 06:28:00,2022-02-10 07:30:00,2022-02-10,3,0628,1092252,1092253,1092315,False,long,15016.75,15016.5,14996.5,14996.5,0.0,0.0,0.0,0.0,stop,14996.5,15076.5,20.0,60.0,3.0,7,210231.0,280.0,311.5,0.898876404494382,0.0,0.0,-280.0,-280.0,-1.0,63,63,-99.25,36.0,-1389.5,504.0,6230.0,5950.0,-1.7488688954238747,-2.7116499848258444,0.9627810894019697,2.5,15019.29637904862,15018.040402258488,1.2559767901311716,15016.75,15015.5,15017.75,15015.5,2.25,1.25,73.0,-1.110298120128565,4.232142857142857,-2.546379048619201,-1.2904022584880295,0,0,0,0,0.36272040302267,0.4707221662523172
500,V3,V3,MNQ,2022-02-14 07:16:00,2022-02-14 07:41:00,2022-02-14,0,0716,1095060,1095061,1095086,False,long,14223.25,14223.0,14203.0,14203.0,0.0,0.0,0.0,0.0,stop,14203.0,14283.0,20.0,60.0,3.0,7,199122.0,280.0,297.5,0.9411764705882353,0.0,0.0,-280.0,-280.0,-1.0,26,26,-20.0,34.5,-280.0,483.0,5950.0,5670.0,-2.005185976615741,-2.8269314061596567,0.8217454295439155,2.5,14239.351516809666,14237.519503535235,1.83201327443021,14223.25,14218.75,14234.0,14218.75,15.25,4.5,714.0,0.907855376782957,14.589285714285714,-16.101516809665554,-14.269503535235344,0,0,0,0,1.725,0.5682082909205534
501,V3,V3,MNQ,2022-02-16 01:02:00,2022-02-16 01:20:00,2022-02-16,2,0102,1097445,1097446,1097464,False,long,14592.0,14592.75,14572.75,14572.75,0.0,0.0,0.0,0.0,stop,14572.75,14652.75,20.0,60.0,3.0,7,204298.5,280.0,283.5,0.9876543209876543,0.0,0.0,-280.0,-280.0,-1.0,19,19,-21.5,2.5,-301.0,35.0,5670.0,5390.0,3.576696316328297,-2.7624958327525495,6.339192149080846,2.5,14583.248009889194,14582.470263574587,0.7777463146067021,14592.0,14577.75,14596.0,14577.25,18.75,14.25,458.0,4.2374100593554225,3.4642857142857144,8.751990110806219,9.52973642541292,0,0,0,0,0.11627906976744186,0.6781098525842681
502,V3,V3,MNQ,2022-02-16 02:42:00,2022-02-16 03:10:00,2022-02-16,2,0242,1097545,1097546,1097574,False,long,14624.25,14624.75,14604.75,14604.75,0.0,0.0,0.0,0.0,stop,14604.75,14684.75,20.0,60.0,3.0,6,175497.0,240.0,269.5,0.8905380333951762,0.0,0.0,-240.0,-240.0,-1.0,29,29,-23.0,43.75,-276.0,525.0,5390.0,5150.0,-2.4718346875104267,-2.732441581072962,0.2606068935625352,2.5,14634.870105874872,14633.78113561554,1.0889702593322,14624.25,14625.25,14632.25,14621.5,10.75,1.0,635.0,2.228669492572846,8.678571428571429,-10.620105874872024,-9.531135615539824,0,0,0,0,1.9021739130434783,0.5543469302871215
503,V3,V3,MNQ,2022-02-16 20:33:00,2022-02-16 21:54:00,2022-02-16,2,2033,1098556,1098557,1098638,False,long,14587.25,14587.0,14567.0,14567.0,0.0,0.0,0.0,0.0,stop,14567.0,14647.0,20.0,60.0,3.0,6,175044.0,240.0,257.5,0.9320388349514563,0.0,0.0,-240.0,-240.0,-1.0,82,82,-22.75,14.5,-273.0,174.0,5150.0,4910.0,-2.1649282694920773,-3.0984087376264386,0.9334804681343614,2.5,14588.977614375628,14588.789332363143,0.18828201248470577,14587.25,14586.75,14587.25,14586.0,1.25,0.5,26.0,-0.3722474033895388,2.517857142857143,-1.7276143756280362,-1.5393323631433304,0,0,0,0,0.6373626373626373,0.430411737279119
504,V3,V3,MNQ,2022-02-17 07:32:00,2022-02-17 07:45:00,2022-02-17,3,0732,1099215,1099216,1099229,False,short,14521.25,14520.5,14460.5,14460.5,0.0,0.0,0.0,0.0,take_profit,14540.5,14460.5,20.0,60.0,3.0,6,174246.0,240.0,245.5,0.9775967413441955,0.0,0.0,720.0,720.0,3.0,14,14,-3.0,61.5,-36.0,738.0,4910.0,5630.0,2.310207587097651,2.5910966494586685,-0.2808890623610174,2.5,14514.501268956832,14515.511031618364,-1.0097626615315676,14521.25,14519.5,14524.0,14516.5,7.5,1.75,251.0,-0.33606268278445955,6.75,6.748731043167936,5.738968381636369,1,1,0,0,20.5,0.4912747976984715
505,V3,V3,MNQ,2022-02-18 00:22:00,2022-02-18 02:40:00,2022-02-18,4,0022,1100165,1100166,1100304,False,short,14256.5,14257.75,14277.75,14277.75,0.0,0.0,0.0,0.0,stop,14277.75,14197.75,20.0,60.0,3.0,7,199608.5,280.0,281.5,0.9946714031971581,0.0,0.0,-280.0,-280.0,-1.0,139,139,-25.75,30.5,-360.5,427.0,5630.0,5350.0,1.6575488371882627,2.514965488171798,-0.8574166509835355,2.5,14252.863777192222,14253.221205233109,-0.35742804088658886,14256.5,14259.5,14259.5,14254.75,4.75,3.0,61.0,-0.757241734835873,5.303571428571429,3.6362228077778127,3.278794766891224,0,0,0,0,1.1844660194174756,0.4135057080861804
506,V3,V3,MNQ,2022-02-21 03:26:00,2022-02-21 05:27:00,2022-02-21,0,0326,1101729,1101730,1101851,False,short,14009.5,14008.5,13948.5,13948.5,0.0,0.0,0.0,0.0,take_profit,14028.5,13948.5,20.0,60.0,3.0,6,168102.0,240.0,267.5,0.897196261682243,0.0,0.0,720.0,720.0,3.0,122,122,-15.0,83.0,-180.0,996.0,5350.0,6070.0,1.6103741071701736,2.5765539978052243,-0.9661798906350507,2.5,14005.02880978372,14006.960044474294,-1.9312346905735467,14009.5,14012.0,14013.0,14007.75,5.25,2.5,108.0,-0.539385140857302,7.696428571428571,4.471190216279865,2.5399555257063184,1,1,0,0,5.533333333333333,0.4515556365351893
507,V3,V3,MNQ,2022-02-23 02:33:00,2022-02-23 03:16:00,2022-02-23,2,0233,1104196,1104197,1104240,False,long,13992.5,13992.75,14052.75,14052.75,0.0,0.0,0.0,0.0,take_profit,13972.75,14052.75,20.0,60.0,3.0,7,195898.5,280.0,303.5,0.9225700164744646,0.0,0.0,840.0,840.0,3.0,44,44,-0.75,61.0,-10.5,854.0,6070.0,6910.0,-0.4265009154721639,-2.5862042015167206,2.159703286044557,2.5,13992.63438674661,13990.980672644271,1.6537141023381992,13992.5,13982.25,13994.5,13980.75,13.75,10.25,278.0,0.31794429846004496,8.142857142857142,-0.13438674660937977,1.5193273557288194,1,1,0,0,81.33333333333333,0.4187867796546557
508,V3,V3,MNQ,2022-02-24 06:52:00,2022-02-24 07:26:00,2022-02-24,3,0652,1105835,1105836,1105870,False,short,13090.0,13089.75,13029.75,13029.75,0.0,0.0,0.0,0.0,take_profit,13109.75,13029.75,20.0,60.0,3.0,8,209436.0,320.0,345.5,0.9261939218523878,0.0,0.0,960.0,960.0,3.0,35,35,-5.0,61.75,-80.0,988.0,6910.0,7870.0,2.171870377899879,2.8412667953344153,-0.6693964174345362,2.5,13075.874554380429,13075.946008186353,-0.0714538059237384,13090.0,13091.25,13095.0,13086.75,8.25,1.25,303.0,-0.8001365622106751,11.357142857142858,14.12544561957111,14.053991813647372,1,1,0,0,12.35,0.400341392219434
509,V3,V3,MNQ,2022-02-25 04:43:00,2022-02-25 05:04:00,2022-02-25,4,0443,1107086,1107087,1107108,False,long,13892.0,13891.5,13871.5,13871.5,0.0,0.0,0.0,0.0,stop,13871.5,13951.5,20.0,60.0,3.0,9,250047.0,360.0,393.5,0.9148665819567979,0.0,0.0,-360.0,-360.0,-1.0,22,22,-28.0,17.5,-504.0,315.0,7870.0,7510.0,-1.8259871146215378,-3.1689961670919136,1.3430090524703757,2.5,13899.875376114935,13899.487524971164,0.3878511437706038,13892.0,13886.0,13892.25,13884.0,8.25,6.0,307.0,1.4089170680252776,9.607142857142858,-7.875376114934625,-7.487524971164021,0,0,0,0,0.625,0.5590131560687873
510,V3,V3,MNQ,2022-03-01 01:31:00,2022-03-01 01:52:00,2022-03-01,1,0131,1109654,1109655,1109676,False,long,14289.25,14289.0,14269.0,14269.0,0.0,0.0,0.0,0.0,stop,14269.0,14349.0,20.0,60.0,3.0,9,257202.0,360.0,375.5,0.9587217043941412,0.0,0.0,-360.0,-360.0,-1.0,22,22,-21.0,2.0,-378.0,36.0,7510.0,7150.0,-2.455186427184788,-2.7144606628188446,0.2592742356340567,2.5,14298.337807595271,14296.884157300305,1.453650294966792,14289.25,14289.25,14292.0,14280.75,11.25,0.0,240.0,1.331017115304279,6.75,-9.087807595271443,-7.634157300304651,0,0,0,0,0.09523809523809523,0.5152155102823645
511,V3,V3,MNQ,2022-03-01 15:36:00,2022-03-01 19:53:00,2022-03-01,1,1536,1110499,1110500,1110697,False,long,14027.0,14027.25,14007.25,14007.25,0.0,0.0,0.0,0.0,stop,14007.25,14087.25,20.0,60.0,3.0,8,224436.0,320.0,357.5,0.8951048951048951,0.0,0.0,-320.0,-320.0,-1.0,198,198,-21.0,39.75,-336.0,636.0,7150.0,6830.0,-0.7448975939371986,-3.106966403605918,2.3620688096687195,2.5,14028.144153087946,14026.640155479428,1.5039976085172384,14027.0,14021.5,14027.25,14020.0,7.25,5.5,106.0,0.19447276198275032,6.285714285714286,-1.1441530879455968,0.3598445205716416,0,0,0,0,1.8928571428571428,0.4860974397645814
512,V3,V3,MNQ,2022-03-07 11:42:00,2022-03-07 11:49:00,2022-03-07,0,1142,1115785,1115786,1115793,False,short,13529.0,13528.25,13548.25,13548.25,0.0,0.0,0.0,0.0,stop,13548.25,13468.25,20.0,60.0,3.0,8,216452.0,320.0,341.5,0.9370424597364568,0.0,0.0,-320.0,-320.0,-1.0,8,8,-35.0,5.5,-560.0,88.0,6830.0,6510.0,1.4787119128764732,3.271777003484371,-1.793065090607898,2.5,13522.158435701607,13523.094912626631,-0.9364769250241807,13529.0,13540.0,13545.5,13527.5,18.0,11.0,948.0,-0.21616415938135403,16.553571428571427,6.841564298392768,5.905087373368588,0,0,0,0,0.15714285714285714,0.5467442825417691
513,V3,V3,MNQ,2022-03-08 00:05:00,2022-03-08 00:22:00,2022-03-08,1,0005,1116468,1116469,1116486,False,short,13222.0,13222.75,13162.75,13162.75,0.0,0.0,0.0,0.0,take_profit,13242.75,13162.75,20.0,60.0,3.0,8,211564.0,320.0,325.5,0.9831029185867896,0.0,0.0,960.0,960.0,3.0,18,18,-4.5,66.0,-72.0,1056.0,6510.0,7470.0,2.3231676676781157,3.018483290493568,-0.6953156228154524,2.5,13213.545202124398,13215.168867749659,-1.6236656252604007,13222.0,13223.0,13224.0,13214.5,9.5,1.0,160.0,1.065844591279642,7.375,8.454797875601798,6.831132250341398,1,1,0,0,14.666666666666666,0.5166082529211571
514,V3,V3,MNQ,2022-03-10 08:34:00,2022-03-10 08:34:00,2022-03-10,3,0834,1119737,1119738,1119738,False,long,13551.5,13551.5,13531.5,13531.5,0.0,0.0,0.0,0.0,stop,13531.5,13611.5,20.0,60.0,3.0,9,243927.0,360.0,373.5,0.963855421686747,0.0,0.0,-360.0,-360.0,-1.0,1,1,-22.0,3.0,-396.0,54.0,7470.0,7110.0,0.6517380413192246,-2.8976371462563675,3.549375187575592,2.5,13542.054953299532,13541.407502544027,0.6474507555049058,13551.5,13501.25,13564.0,13501.25,62.75,50.25,3819.0,1.9743350959241146,19.392857142857142,9.445046700468083,10.092497455972989,0,0,0,0,0.13636363636363635,0.5999479516981252
515,V3,V3,MNQ,2022-03-11 05:55:00,2022-03-11 06:56:00,2022-03-11,4,0555,1120958,1120959,1121020,False,long,13786.25,13786.75,13766.75,13766.75,0.0,0.0,0.0,0.0,stop,13766.75,13846.75,20.0,60.0,3.0,8,220588.0,320.0,355.5,0.90014064697609,0.0,0.0,-320.0,-320.0,-1.0,62,62,-26.75,40.0,-428.0,640.0,7110.0,6790.0,-1.7926567612753088,-2.5336136786826673,0.7409569174073585,2.5,13805.766481907176,13803.646772368344,2.119709538832467,13786.25,13779.25,13786.75,13770.25,16.5,7.0,556.0,0.614585007374518,16.839285714285715,-19.516481907176058,-17.39677236834359,0,0,0,0,1.4953271028037383,0.5246317928980404
516,V3,V3,MNQ,2022-03-11 15:23:00,2022-03-13 17:00:00,2022-03-11,4,1523,1121526,1121527,1121564,False,short,13314.5,13313.0,13333.0,13333.0,0.0,0.0,0.0,0.0,stop,13333.0,13253.0,20.0,60.0,3.0,8,213008.0,320.0,339.5,0.9425625920471281,0.0,0.0,-320.0,-320.0,-1.0,38,38,-70.25,11.25,-1124.0,180.0,6790.0,6470.0,2.0585322565799915,2.7653191249418976,-0.7067868683619061,2.5,13309.934280973388,13311.082339787663,-1.1480588142749184,13314.5,13315.0,13316.5,13314.5,2.0,0.5,15.0,-0.8308245993709162,3.9464285714285716,4.565719026611987,3.4176602123370685,0,0,0,0,0.1601423487544484,0.45023434826045006
517,V3,V3,MNQ,2022-03-16 09:08:00,2022-03-16 09:15:00,2022-03-16,2,0908,1125291,1125292,1125299,False,long,13707.5,13706.5,13766.5,13766.5,0.0,0.0,0.0,0.0,take_profit,13686.5,13766.5,20.0,60.0,3.0,8,219304.0,320.0,323.5,0.9891808346213292,0.0,0.0,960.0,960.0,3.0,8,8,-16.25,90.5,-260.0,1448.0,6470.0,7430.0,-1.7471595647845104,-2.615948632917375,0.8687890681328645,2.5,13719.348146876537,13718.095372176273,1.2527747002641263,13707.5,13701.5,13710.5,13691.25,19.25,6.0,1099.0,-0.35220102385964697,18.267857142857142,-11.848146876536703,-10.595372176272576,1,1,0,0,5.569230769230769,0.5195545556336961
518,V3,V3,MNQ,2022-03-17 05:21:00,2022-03-17 05:34:00,2022-03-17,3,0521,1126444,1126445,1126458,False,short,13878.0,13878.25,13898.25,13898.25,0.0,0.0,0.0,0.0,stop,13898.25,13818.25,20.0,60.0,3.0,9,249808.5,360.0,371.5,0.9690444145356663,0.0,0.0,-360.0,-360.0,-1.0,14,14,-23.75,8.0,-427.5,144.0,7430.0,7070.0,1.907168468284853,2.5603257644744715,-0.6531572961896184,2.5,13865.94404697866,13868.065575994158,-2.1215290154977993,13878.0,13881.75,13881.75,13873.0,8.75,3.75,158.0,-0.8681832160012449,12.892857142857142,12.05595302133952,9.93442400584172,0,0,0,0,0.3368421052631579,0.46288313236262074
519,V3,V3,MNQ,2022-03-17 10:10:00,2022-03-17 10:23:00,2022-03-17,3,1010,1126733,1126734,1126747,False,short,13893.5,13893.0,13913.0,13913.0,0.0,0.0,0.0,0.0,stop,13913.0,13833.0,20.0,60.0,3.0,8,222288.0,320.0,353.5,0.9052333804809052,0.0,0.0,-320.0,-320.0,-1.0,14,14,-25.0,26.0,-400.0,416.0,7070.0,6750.0,1.9500682550973585,2.5377779114480488,-0.5877096563506903,2.5,13876.686911408146,13878.104646577976,-1.4177351698308485,13893.5,13897.75,13904.25,13892.25,12.0,4.25,1221.0,0.8396765123169694,16.321428571428573,16.813088591854466,15.395353422023618,0,0,0,0,1.04,0.6145333912521517
520,V3,V3,MNQ,2022-03-17 21:07:00,2022-03-18 01:24:00,2022-03-17,3,2107,1127330,1127331,1127588,False,long,13984.25,13984.5,14044.5,14044.5,0.0,0.0,0.0,0.0,take_profit,13964.5,14044.5,20.0,60.0,3.0,8,223752.0,320.0,337.5,0.9481481481481482,0.0,0.0,960.0,960.0,3.0,258,258,-11.75,62.5,-188.0,1000.0,6750.0,7710.0,-1.185070646075799,-2.583359902050265,1.398289255974466,2.5,13987.31903862433,13987.2541293725,0.06490925182879437,13984.25,13978.25,13985.75,13978.25,7.5,6.0,139.0,0.5621566292067779,5.339285714285714,-3.0690386243295507,-3.0041293725007563,1,1,0,0,5.319148936170213,0.4542112661410706
521,V3,V3,MNQ,2022-03-18 15:49:00,2022-03-20 17:00:00,2022-03-18,4,1549,1128452,1128453,1128464,False,long,14429.75,14428.75,14408.75,14408.75,0.0,0.0,0.0,0.0,stop,14408.75,14488.75,20.0,60.0,3.0,9,259717.5,360.0,385.5,0.933852140077821,0.0,0.0,-360.0,-360.0,-1.0,12,12,-26.5,8.25,-477.0,148.5,7710.0,7350.0,-1.4347805159116833,-2.994066449888023,1.5592859339763396,2.5,14431.146215811368,14430.649943101222,0.4962727101465134,14429.75,14427.25,14430.75,14426.0,4.75,2.5,124.0,0.6092300361090409,3.267857142857143,-1.3962158113681653,-0.8999431012216519,0,0,0,0,0.3113207547169811,0.4890536196972177
522,V3,V3,MNQ,2022-03-20 17:47:00,2022-03-20 20:51:00,2022-03-20,6,1747,1128510,1128511,1128695,False,short,14408.25,14409.75,14349.75,14349.75,0.0,0.0,0.0,0.0,take_profit,14429.75,14349.75,20.0,60.0,3.0,9,259375.5,360.0,367.5,0.9795918367346939,0.0,0.0,1080.0,1080.0,3.0,185,185,-9.5,60.75,-171.0,1093.5,7350.0,8430.0,-0.39567056226655606,2.9735930636326553,-3.3692636258992112,2.5,14410.463869275478,14410.708306233444,-0.24443695796617249,14408.25,14420.0,14421.25,14406.0,15.25,11.75,138.0,1.7200086873921956,5.875,-2.2138692754779186,-2.458306233444091,1,1,0,0,6.394736842105263,0.43444332957064996
523,V3,V3,MNQ,2022-03-21 00:54:00,2022-03-21 01:37:00,2022-03-21,0,0054,1128937,1128938,1128981,False,short,14325.5,14326.0,14346.0,14346.0,0.0,0.0,0.0,0.0,stop,14346.0,14266.0,20.0,60.0,3.0,10,286520.0,400.0,421.5,0.9489916963226572,0.0,0.0,-400.0,-400.0,-1.0,44,44,-27.75,6.0,-555.0,120.0,8430.0,8030.0,1.9242747294909635,2.7268553471154746,-0.8025806176245112,2.5,14320.049133252847,14320.855998544794,-0.8068652919464512,14325.5,14326.25,14327.5,14324.0,3.5,0.75,55.0,-0.28940091539539964,4.357142857142857,5.450866747152759,4.644001455206308,0,0,0,0,0.21621621621621623,0.3980891817143273
524,V3,V3,MNQ,2022-03-21 06:43:00,2022-03-21 07:10:00,2022-03-21,0,0643,1129286,1129287,1129314,False,long,14411.0,14411.25,14391.25,14391.25,0.0,0.0,0.0,0.0,stop,14391.25,14471.25,20.0,60.0,3.0,10,288225.0,400.0,401.5,0.9962640099626401,0.0,0.0,-400.0,-400.0,-1.0,28,28,-20.0,3.25,-400.0,65.0,8030.0,7630.0,-1.2922994347576,-2.522266644477727,1.2299672097201269,2.5,14413.861624379255,14412.837048278514,1.0245761007408873,14411.0,14406.75,14411.0,14406.0,5.0,4.25,140.0,-0.07953925860845128,6.107142857142857,-2.861624379254863,-1.8370482785139757,0,0,0,0,0.1625,0.5262360245749729
525,V3,V3,MNQ,2022-03-23 03:42:00,2022-03-23 05:43:00,2022-03-23,2,0342,1131865,1131866,1131987,False,short,14625.5,14625.0,14565.0,14565.0,0.0,0.0,0.0,0.0,take_profit,14645.0,14565.0,20.0,60.0,3.0,9,263250.0,360.0,381.5,0.9436435124508519,0.0,0.0,1080.0,1080.0,3.0,122,122,-17.5,65.25,-315.0,1174.5,7630.0,8710.0,1.9793184359958464,2.9401094677052586,-0.9607910317094122,2.5,14622.142317545582,14623.03796771925,-0.8956501736684004,14625.5,14625.5,14626.5,14622.75,3.75,0.0,79.0,-0.6971290697278784,4.339285714285714,3.3576824544179544,2.462032280749554,1,1,0,0,3.7285714285714286,0.3439013970599268
526,V3,V3,MNQ,2022-03-24 12:35:00,2022-03-24 14:17:00,2022-03-24,3,1235,1133778,1133779,1133881,False,long,14640.25,14639.75,14699.75,14699.75,0.0,0.0,0.0,0.0,take_profit,14619.75,14699.75,20.0,60.0,3.0,10,292795.0,400.0,435.5,0.9184845005740528,0.0,0.0,1200.0,1200.0,3.0,103,103,-8.5,63.75,-170.0,1275.0,8710.0,9910.0,-0.9928261878745994,-2.5406998690495306,1.5478736811749312,2.5,14644.006345957749,14643.216499631653,0.7898463260953577,14640.25,14631.25,14640.25,14627.25,13.0,9.0,581.0,0.2611555265943397,8.75,-3.7563459577486356,-2.966499631653278,1,1,0,0,7.5,0.5323957866225297
