date,trades_count,pnl_day_dollars,equity_eod
2019-09-21,0,0.0,45407.0
2019-09-22,0,0.0,45407.0
2019-09-23,0,0.0,45407.0
2019-09-24,0,0.0,45407.0
2019-09-25,0,0.0,45407.0
2019-09-26,0,0.0,45407.0
2019-09-27,1,-2240.0,43167.0
2019-09-28,0,0.0,43167.0
2019-09-29,0,0.0,43167.0
2019-09-30,2,-4160.0,39007.0
2019-10-01,1,-1920.0,37087.0
2019-10-02,0,0.0,37087.0
2019-10-03,3,-5240.0,31847.0
2019-10-04,1,-1560.0,30287.0
2019-10-05,0,0.0,30287.0
2019-10-06,0,0.0,30287.0
2019-10-07,0,0.0,30287.0
2019-10-08,1,-1480.0,28807.0
2019-10-09,0,0.0,28807.0
2019-10-10,1,-1440.0,27367.0
2019-10-11,0,0.0,27367.0
2019-10-12,0,0.0,27367.0
2019-10-13,0,0.0,27367.0
2019-10-14,0,0.0,27367.0
2019-10-15,1,-1360.0,26007.0
2019-10-16,1,3840.0,29847.0
2019-10-17,0,0.0,29847.0
2019-10-18,0,0.0,29847.0
2019-10-19,0,0.0,29847.0
2019-10-20,1,-1480.0,28367.0
2019-10-21,1,-1400.0,26967.0
2019-10-22,0,0.0,26967.0
2019-10-23,1,3960.0,30927.0
2019-10-24,0,0.0,30927.0
2019-10-25,1,-1520.0,29407.0
2019-10-26,0,0.0,29407.0
2019-10-27,0,0.0,29407.0
2019-10-28,2,-2800.0,26607.0
2019-10-29,0,0.0,26607.0
2019-10-30,0,0.0,26607.0
2019-10-31,0,0.0,26607.0
2019-11-01,0,0.0,26607.0
2019-11-02,0,0.0,26607.0
2019-11-03,0,0.0,26607.0
2019-11-04,0,0.0,26607.0
2019-11-05,0,0.0,26607.0
2019-11-06,0,0.0,26607.0
2019-11-07,0,0.0,26607.0
2019-11-08,0,0.0,26607.0
2019-11-09,0,0.0,26607.0
2019-11-10,1,1188.0,27795.0
2019-11-11,1,-1360.0,26435.0
2019-11-12,0,0.0,26435.0
2019-11-13,0,0.0,26435.0
2019-11-14,1,-1320.0,25115.0
2019-11-15,0,0.0,25115.0
2019-11-16,0,0.0,25115.0
2019-11-17,1,-1240.0,23875.0
2019-11-18,1,-1160.0,22715.0
