trade_id,combo_id,entry_time,entry_date,exit_time,equity_before,equity_after,side,entry_fill_price,exit_price,sl_price,tp_price,stop_pts,tp_pts,min_rr_planned,rr_planned,z_band_k,contracts,pnl_points,r_multiple,gross_pnl_dollars,friction_dollars,net_pnl_dollars,cumulative_net_pnl_dollars,exit_reason,label_win,label_hit_tp_first,mae_points,mfe_points,mfe_mae_ratio,hold_bars,entry_bar_idx,exit_bar_idx
91,865,2025-05-29T14:00:00,2025-05-29,2025-05-29T14:00:00,3242.866390588606,3202.830891886173,short,21363.0,21380.017749351216,21380.017749351216,21331.55713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1202.830891886173,stop,False,False,-84.25,24.75,0.29376854599406527,1,3351,3351
92,865,2025-06-01T17:00:00,2025-06-01,2025-06-01T17:00:00,3202.830891886173,3162.79539318374,short,21303.75,21320.767749351216,21320.767749351216,21272.30713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1162.79539318374,stop,False,False,-44.75,8.5,0.18994413407821228,1,3376,3376
93,865,2025-06-05T11:00:00,2025-06-05,2025-06-05T11:00:00,3162.79539318374,3122.759894481307,long,21920.25,21903.232250648784,21903.232250648784,21951.69286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1122.7598944813071,stop,False,False,-250.0,2.75,0.011,1,3463,3463
94,865,2025-06-10T03:00:00,2025-06-10,2025-06-10T03:00:00,3122.759894481307,3082.724395778874,long,21794.75,21777.732250648784,21777.732250648784,21826.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1082.7243957788742,stop,False,False,-34.0,27.25,0.8014705882352942,1,3524,3524
95,865,2025-06-12T10:00:00,2025-06-12,2025-06-12T10:00:00,3082.724395778874,3139.6101225525927,short,21934.75,21903.30713661314,21951.767749351216,21903.30713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1139.6101225525927,take_profit,True,True,-42.5,53.75,1.2647058823529411,1,3577,3577
96,865,2025-06-19T20:00:00,2025-06-19,2025-06-19T20:00:00,3139.6101225525927,3196.495849326311,short,21888.0,21856.55713661314,21905.017749351216,21856.55713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1196.4958493263111,take_profit,True,True,-7.0,41.0,5.857142857142857,1,3695,3695
97,865,2025-06-20T12:00:00,2025-06-20,2025-06-20T12:00:00,3196.495849326311,3253.3815761000296,long,21884.25,21915.69286338686,21867.232250648784,21915.69286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1253.3815761000296,take_profit,True,True,-119.25,32.5,0.27253668763102723,1,3711,3711
98,865,2025-06-27T10:00:00,2025-06-27,2025-06-27T10:00:00,3253.3815761000296,3310.267302873748,long,22760.25,22791.69286338686,22743.232250648784,22791.69286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1310.2673028737481,take_profit,True,True,-15.25,59.75,3.918032786885246,1,3824,3824
99,865,2025-06-29T17:00:00,2025-06-29,2025-06-29T17:00:00,3310.267302873748,3367.1530296474666,long,22751.5,22782.94286338686,22734.482250648784,22782.94286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1367.1530296474666,take_profit,True,True,0.0,91.0,,1,3830,3830
100,865,2025-07-02T12:00:00,2025-07-02,2025-07-02T12:00:00,3367.1530296474666,3424.038756421185,short,22840.75,22809.30713661314,22857.767749351216,22809.30713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1424.038756421185,take_profit,True,True,-7.5,32.25,4.3,1,3895,3895
101,865,2025-07-09T12:00:00,2025-07-09,2025-07-09T12:00:00,3424.038756421185,3384.003257718752,long,22982.75,22965.732250648784,22965.732250648784,23014.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1384.0032577187521,stop,False,False,-22.75,17.75,0.7802197802197802,1,3999,3999
102,865,2025-07-10T11:00:00,2025-07-10,2025-07-10T11:00:00,3384.003257718752,3343.967759016319,long,23024.25,23007.232250648784,23007.232250648784,23055.69286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1343.9677590163192,stop,False,False,-61.0,0.5,0.00819672131147541,1,4021,4021
103,865,2025-07-15T00:00:00,2025-07-15,2025-07-15T00:00:00,3343.967759016319,3400.8534857900377,long,23115.5,23146.94286338686,23098.482250648784,23146.94286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1400.8534857900377,take_profit,True,True,-1.25,54.0,43.2,1,4079,4079
104,865,2025-07-15T17:00:00,2025-07-15,2025-07-15T17:00:00,3400.8534857900377,3360.8179870876047,long,23018.75,23001.732250648784,23001.732250648784,23050.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1360.8179870876047,stop,False,False,-45.0,15.5,0.34444444444444444,1,4095,4095
105,865,2025-07-18T12:00:00,2025-07-18,2025-07-18T12:00:00,3360.8179870876047,3417.703713861323,long,23187.25,23218.69286338686,23170.232250648784,23218.69286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1417.7037138613232,take_profit,True,True,-15.25,35.5,2.3278688524590163,1,4160,4160
106,865,2025-07-22T12:00:00,2025-07-22,2025-07-22T12:00:00,3417.703713861323,3377.6682151588902,short,23198.5,23215.517749351216,23215.517749351216,23167.05713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1377.6682151588902,stop,False,False,-52.25,3.25,0.06220095693779904,1,4206,4206
107,865,2025-07-22T21:00:00,2025-07-22,2025-07-23T01:00:00,3377.6682151588902,3337.6327164564573,short,23251.5,23268.517749351216,23268.517749351216,23220.05713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1337.6327164564573,stop,False,False,-19.75,25.5,1.2911392405063291,5,4214,4218
108,865,2025-07-29T12:00:00,2025-07-29,2025-07-29T12:00:00,3337.6327164564573,3297.5972177540243,long,23507.5,23490.482250648784,23490.482250648784,23538.94286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1297.5972177540243,stop,False,False,-45.5,18.25,0.4010989010989011,1,4321,4321
109,865,2025-07-31T12:00:00,2025-07-31,2025-07-31T12:00:00,3297.5972177540243,3257.5617190515914,long,23570.25,23553.232250648784,23553.232250648784,23601.69286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1257.5617190515914,stop,False,False,-205.25,1.5,0.007308160779537149,1,4366,4366
110,865,2025-08-04T11:00:00,2025-08-04,2025-08-04T11:00:00,3257.5617190515914,3217.5262203491584,short,23254.25,23271.267749351216,23271.267749351216,23222.80713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1217.5262203491584,stop,False,False,-25.25,6.25,0.24752475247524752,1,4411,4411
111,865,2025-08-05T12:00:00,2025-08-05,2025-08-05T12:00:00,3217.5262203491584,3274.411947122877,long,23180.0,23211.44286338686,23162.982250648784,23211.44286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1274.4119471228769,take_profit,True,True,-13.25,72.0,5.433962264150943,1,4435,4435
112,865,2025-08-07T12:00:00,2025-08-07,2025-08-07T12:00:00,3274.411947122877,3234.376448420444,long,23460.25,23443.232250648784,23443.232250648784,23491.69286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1234.376448420444,stop,False,False,-79.25,27.75,0.3501577287066246,1,4481,4481
113,865,2025-08-12T11:00:00,2025-08-12,2025-08-12T11:00:00,3234.376448420444,3291.2621751941624,long,23867.5,23898.94286338686,23850.482250648784,23898.94286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1291.2621751941624,take_profit,True,True,-21.25,43.25,2.0352941176470587,1,4549,4549
114,865,2025-08-13T12:00:00,2025-08-13,2025-08-13T12:00:00,3291.2621751941624,3348.147901967881,long,23899.25,23930.69286338686,23882.232250648784,23930.69286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1348.147901967881,take_profit,True,True,-3.75,48.5,12.933333333333334,1,4573,4573
115,865,2025-08-14T10:00:00,2025-08-14,2025-08-14T10:00:00,3348.147901967881,3308.112403265448,long,23955.75,23938.732250648784,23938.732250648784,23987.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1308.112403265448,stop,False,False,-92.75,5.0,0.05390835579514825,1,4593,4593
116,865,2025-08-20T13:00:00,2025-08-20,2025-08-20T13:00:00,3308.112403265448,3364.9981300391664,short,23264.5,23233.05713661314,23281.517749351216,23233.05713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1364.9981300391664,take_profit,True,True,-16.5,73.5,4.454545454545454,1,4688,4688
117,865,2025-08-21T12:00:00,2025-08-21,2025-08-21T12:00:00,3364.9981300391664,3421.883856812885,short,23161.5,23130.05713661314,23178.517749351216,23130.05713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1421.883856812885,take_profit,True,True,-62.75,42.5,0.6772908366533864,1,4710,4710
118,865,2025-08-25T22:00:00,2025-08-25,2025-08-26T00:00:00,3421.883856812885,3478.7695835866034,long,23449.25,23480.69286338686,23432.232250648784,23480.69286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1478.7695835866034,take_profit,True,True,-9.0,35.0,3.888888888888889,3,4764,4766
119,865,2025-08-27T19:00:00,2025-08-27,2025-08-27T19:00:00,3478.7695835866034,3438.7340848841704,long,23507.75,23490.732250648784,23490.732250648784,23539.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1438.7340848841704,stop,False,False,-20.25,16.0,0.7901234567901234,1,4807,4807
120,865,2025-08-31T20:00:00,2025-08-31,2025-08-31T21:00:00,3438.7340848841704,3495.619811657889,short,23538.5,23507.05713661314,23555.517749351216,23507.05713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1495.619811657889,take_profit,True,True,-1.75,72.5,41.42857142857143,2,4854,4855
121,865,2025-09-02T11:00:00,2025-09-02,2025-09-02T11:00:00,3495.619811657889,3455.584312955456,short,23047.5,23064.517749351216,23064.517749351216,23016.05713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1455.584312955456,stop,False,False,-83.5,9.75,0.11676646706586827,1,4888,4888
122,865,2025-09-02T19:00:00,2025-09-02,2025-09-02T22:00:00,3455.584312955456,3512.4700397291745,short,23333.75,23302.30713661314,23350.767749351216,23302.30713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1512.4700397291745,take_profit,True,True,-7.0,35.5,5.071428571428571,4,4895,4898
123,865,2025-09-05T12:00:00,2025-09-05,2025-09-05T12:00:00,3512.4700397291745,3472.4345410267415,long,23654.0,23636.982250648784,23636.982250648784,23685.44286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1472.4345410267415,stop,False,False,-68.25,9.75,0.14285714285714285,1,4958,4958
124,865,2025-09-10T11:00:00,2025-09-10,2025-09-10T11:00:00,3472.4345410267415,3432.3990423243085,long,23950.25,23933.232250648784,23933.232250648784,23981.69286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1432.3990423243085,stop,False,False,-53.0,0.5,0.009433962264150943,1,5026,5026
125,865,2025-09-16T11:00:00,2025-09-16,2025-09-16T12:00:00,3432.3990423243085,3489.284769098027,long,24508.75,24540.19286338686,24491.732250648784,24540.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1489.284769098027,take_profit,True,True,-9.5,37.0,3.8947368421052633,2,5114,5115
126,865,2025-09-17T12:00:00,2025-09-17,2025-09-17T12:00:00,3489.284769098027,3546.1704958717455,long,24389.75,24421.19286338686,24372.732250648784,24421.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1546.1704958717455,take_profit,True,True,-1.75,71.5,40.857142857142854,1,5138,5138
127,865,2025-09-17T17:00:00,2025-09-17,2025-09-17T17:00:00,3546.1704958717455,3603.056222645464,long,24498.5,24529.94286338686,24481.482250648784,24529.94286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1603.056222645464,take_profit,True,True,-3.25,75.75,23.307692307692307,1,5142,5142
128,865,2025-09-23T11:00:00,2025-09-23,2025-09-23T11:00:00,3603.056222645464,3563.020723943031,long,24945.75,24928.732250648784,24928.732250648784,24977.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1563.020723943031,stop,False,False,-30.75,8.75,0.2845528455284553,1,5228,5228
129,865,2025-09-25T12:00:00,2025-09-25,2025-09-25T12:00:00,3563.020723943031,3619.9064507167495,short,24624.75,24593.30713661314,24641.767749351216,24593.30713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1619.9064507167495,take_profit,True,True,-20.0,113.0,5.65,1,5275,5275
130,865,2025-09-25T17:00:00,2025-09-25,2025-09-25T17:00:00,3619.9064507167495,3579.8709520143166,short,24642.5,24659.517749351216,24659.517749351216,24611.05713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1579.8709520143166,stop,False,False,-22.75,16.75,0.7362637362637363,1,5279,5279
131,865,2025-09-26T14:00:00,2025-09-26,2025-09-26T15:00:00,3579.8709520143166,3539.8354533118836,short,24725.5,24742.517749351216,24742.517749351216,24694.05713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1539.8354533118836,stop,False,False,-21.0,25.25,1.2023809523809523,2,5300,5301
132,865,2025-09-29T13:00:00,2025-09-29,2025-09-29T14:00:00,3539.8354533118836,3499.7999546094507,long,24845.0,24827.982250648784,24827.982250648784,24876.44286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1499.7999546094507,stop,False,False,-64.5,25.0,0.3875968992248062,2,5322,5323
133,865,2025-10-02T11:00:00,2025-10-02,2025-10-02T11:00:00,3499.7999546094507,3459.7644559070177,long,25077.5,25060.482250648784,25060.482250648784,25108.94286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1459.7644559070177,stop,False,False,-43.5,2.75,0.06321839080459771,1,5389,5389
134,865,2025-10-05T20:00:00,2025-10-05,2025-10-05T21:00:00,3459.7644559070177,3419.7289572045847,short,25064.0,25081.017749351216,25081.017749351216,25032.55713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1419.7289572045847,stop,False,False,-19.0,8.0,0.42105263157894735,2,5420,5421
135,865,2025-10-09T14:00:00,2025-10-09,2025-10-09T14:00:00,3419.7289572045847,3476.614683978303,long,25235.25,25266.69286338686,25218.232250648784,25266.69286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1476.6146839783032,take_profit,True,True,-2.0,60.5,30.25,1,5507,5507
136,865,2025-10-10T07:00:00,2025-10-10,2025-10-10T07:00:00,3476.614683978303,3436.5791852758703,long,25322.25,25305.232250648784,25305.232250648784,25353.69286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1436.5791852758703,stop,False,False,-33.5,12.75,0.3805970149253731,1,5523,5523
137,865,2025-10-12T20:00:00,2025-10-12,2025-10-12T20:00:00,3436.5791852758703,3396.5436865734373,short,24827.25,24844.267749351216,24844.267749351216,24795.80713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1396.5436865734373,stop,False,False,-28.25,5.5,0.19469026548672566,1,5535,5535
138,865,2025-10-13T13:00:00,2025-10-13,2025-10-13T13:00:00,3396.5436865734373,3453.429413347156,short,24926.25,24894.80713661314,24943.267749351216,24894.80713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1453.4294133471558,take_profit,True,True,-38.75,36.5,0.9419354838709677,1,5552,5552
139,865,2025-10-15T13:00:00,2025-10-15,2025-10-15T13:00:00,3453.429413347156,3510.3151401208743,long,24903.75,24935.19286338686,24886.732250648784,24935.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1510.3151401208743,take_profit,True,True,-44.75,55.25,1.23463687150838,1,5598,5598
140,865,2025-10-16T13:00:00,2025-10-16,2025-10-16T13:00:00,3510.3151401208743,3470.2796414184413,long,24864.5,24847.482250648784,24847.482250648784,24895.94286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1470.2796414184413,stop,False,False,-221.0,7.0,0.03167420814479638,1,5621,5621
141,865,2025-10-17T09:00:00,2025-10-17,2025-10-17T09:00:00,3470.2796414184413,3527.16536819216,short,24822.0,24790.55713661314,24839.017749351216,24790.55713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1527.1653681921598,take_profit,True,True,-138.75,73.0,0.5261261261261261,1,5640,5640
142,865,2025-10-22T17:00:00,2025-10-22,2025-10-22T17:00:00,3527.16536819216,3487.129869489727,short,25012.25,25029.267749351216,25029.267749351216,24980.80713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1487.1298694897268,stop,False,False,-47.25,12.0,0.25396825396825395,1,5716,5716
143,865,2025-10-23T11:00:00,2025-10-23,2025-10-23T11:00:00,3487.129869489727,3447.094370787294,short,25194.75,25211.767749351216,25211.767749351216,25163.30713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1447.0943707872939,stop,False,False,-46.5,11.0,0.23655913978494625,1,5734,5734
144,865,2025-10-29T12:00:00,2025-10-29,2025-10-29T12:00:00,3447.094370787294,3407.058872084861,long,26254.0,26236.982250648784,26236.982250648784,26285.44286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1407.058872084861,stop,False,False,-35.0,14.25,0.40714285714285714,1,5827,5827
145,865,2025-10-29T17:00:00,2025-10-29,2025-10-29T17:00:00,3407.058872084861,3463.9445988585794,long,26154.5,26185.94286338686,26137.482250648784,26185.94286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1463.9445988585794,take_profit,True,True,-4.5,101.25,22.5,1,5831,5831
146,865,2025-10-30T02:00:00,2025-10-30,2025-10-30T02:00:00,3463.9445988585794,3520.830325632298,long,26224.5,26255.94286338686,26207.482250648784,26255.94286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1520.830325632298,take_profit,True,True,-34.5,61.0,1.7681159420289856,1,5840,5840
147,865,2025-10-30T10:00:00,2025-10-30,2025-10-30T10:00:00,3520.830325632298,3577.7160524060164,long,26016.25,26047.69286338686,25999.232250648784,26047.69286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1577.7160524060164,take_profit,True,True,-51.0,60.75,1.1911764705882353,1,5848,5848
148,865,2025-10-30T19:00:00,2025-10-30,2025-10-30T19:00:00,3577.7160524060164,3634.601779179735,short,26171.25,26139.80713661314,26188.267749351216,26139.80713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1634.6017791797349,take_profit,True,True,-28.5,34.75,1.219298245614035,1,5856,5856
149,865,2025-11-04T11:00:00,2025-11-04,2025-11-04T11:00:00,3634.601779179735,3691.4875059534534,short,25756.25,25724.80713661314,25773.267749351216,25724.80713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1691.4875059534534,take_profit,True,True,-1.5,114.0,76.0,1,5918,5918
150,865,2025-11-05T00:00:00,2025-11-05,2025-11-05T00:00:00,3691.4875059534534,3651.4520072510204,short,25481.0,25498.017749351216,25498.017749351216,25449.55713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1651.4520072510204,stop,False,False,-73.0,25.0,0.3424657534246575,1,5930,5930
151,865,2025-11-09T17:00:00,2025-11-09,2025-11-09T17:00:00,3651.4520072510204,3611.4165085485874,short,25320.75,25337.767749351216,25337.767749351216,25289.30713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1611.4165085485874,stop,False,False,-70.75,23.25,0.3286219081272085,1,5992,5992
152,865,2025-11-11T12:00:00,2025-11-11,2025-11-11T12:00:00,3611.4165085485874,3668.302235322306,long,25617.5,25648.94286338686,25600.482250648784,25648.94286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1668.302235322306,take_profit,True,True,-10.25,78.75,7.682926829268292,1,6034,6034
153,865,2025-11-12T11:00:00,2025-11-12,2025-11-12T11:00:00,3668.302235322306,3725.1879620960244,long,25532.25,25563.69286338686,25515.232250648784,25563.69286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1725.1879620960244,take_profit,True,True,-14.25,96.75,6.7894736842105265,1,6056,6056
154,865,2025-11-12T22:00:00,2025-11-12,2025-11-12T22:00:00,3725.1879620960244,3685.1524633935915,short,25675.5,25692.517749351216,25692.517749351216,25644.05713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1685.1524633935915,stop,False,False,-23.75,11.0,0.4631578947368421,1,6066,6066
155,865,2025-11-14T12:00:00,2025-11-14,2025-11-14T12:00:00,3685.1524633935915,3742.03819016731,short,25204.0,25172.55713661314,25221.017749351216,25172.55713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1742.03819016731,take_profit,True,True,-20.25,115.75,5.716049382716049,1,6103,6103
