combo_id,n_trades,gross_sharpe,mean_gross,std_gross,win_rate,entry_timing_offset,fill_slippage_ticks,cooldown_after_exit_bars
672,98,0.4359838899580331,432.9569817826465,4080.034056859897,0.336734693877551,2,1,0
808,114,0.43595328473641054,320.9594084059827,3262.4136627309836,0.42105263157894735,2,2,10
2531,498,0.4337409194256416,103.9208534936875,2219.031286760687,0.4678714859437751,0,1,3
1946,221,0.4323685422335351,362.3019346812681,5169.983373592024,0.22624434389140272,2,0,3
2832,105,0.429138667196215,541.7920724329257,5369.15686582886,0.22857142857142856,0,2,0
1589,53,0.4288180356388586,400.56148824871536,2822.347784087025,0.5094339622641509,2,2,3
1550,130,0.4286732001689066,257.3766527325653,2841.128891205462,0.4846153846153846,0,0,0
2675,447,0.42825774378006476,141.44806617941367,2898.157585182857,0.43847874720357943,2,1,10
1475,1343,0.4253098836543332,91.44153456549262,3270.0356078025275,0.3879374534623976,0,2,0
1013,147,0.4253086369002473,250.79730885710674,2967.24756559094,0.46258503401360546,1,2,3
1107,676,0.42390027934861624,115.25347330193313,2933.864907043868,0.3328402366863905,1,2,0
2164,1101,0.42080721823852607,92.42538772505796,3024.6714342990026,0.28337874659400547,1,2,10
206,68,0.4203646572508949,308.72269252807416,2513.467416685098,0.5147058823529411,1,1,0
2833,1116,0.41719898138383565,69.18711914536199,2299.273057888233,0.47043010752688175,0,2,10
1699,3101,0.4163530912230201,89.82488492281117,4986.114004189055,0.22476620445017736,0,0,0
1299,72,0.4153676251800987,496.86302337413366,4212.566088937725,0.2222222222222222,2,2,3
2311,743,0.4131245672399684,87.7336761068535,2402.459952332768,0.4831763122476447,2,1,3
2003,350,0.41244172085467756,153.3046114760461,2886.0449820973517,0.4142857142857143,0,1,0
2804,2135,0.4117067127903939,94.81657280374988,4416.433443971249,0.2651053864168618,2,0,10
2552,387,0.4111667111878906,135.80600596584895,2696.702006012264,0.35142118863049093,1,2,3
2684,404,0.41069261082370195,149.15789898959443,3029.6781566392046,0.32425742574257427,2,0,10
678,1357,0.4104088136884811,75.19212846815229,2801.057786696256,0.4252026529108327,1,2,0
103,155,0.40912953235003463,354.07063529324574,4471.686770433705,0.2838709677419355,2,1,10
482,1524,0.40766013378591076,54.44869376364161,2164.004458396988,0.452755905511811,1,2,0
44,67,0.4073863133213335,580.1913193593067,4838.142312282644,0.2835820895522388,2,2,0
790,1570,0.4030596820773071,69.74099840695935,2845.4114421012273,0.4050955414012739,2,1,3
1563,462,0.398936042758055,134.2011989071556,3000.8932942052475,0.41774891774891776,2,2,3
1794,1185,0.39686735696806397,90.7945602354233,3268.511901629966,0.3679324894514768,0,0,0
991,2919,0.3959009340499864,47.289635478701264,2678.3845580534926,0.45837615621788286,1,0,3
2853,591,0.394591699695282,205.4120790282231,5252.284205190777,0.22842639593908629,1,0,3
375,226,0.3939482291876288,196.78003567939305,3116.5388628998253,0.415929203539823,2,2,10
2690,521,0.3904555973081515,99.44076064051437,2412.615375822911,0.4740882917466411,2,1,10
1473,2807,0.3902387127411594,63.400236996946646,3572.3843836177234,0.32205201282508017,1,1,0
1779,799,0.38789733788909864,132.48223118259654,4006.735455960151,0.29662077596996245,1,1,0
2560,1148,0.3861931026916877,46.89249157973553,1707.4428841565095,0.46777003484320556,2,1,10
285,51,0.3860854147790495,306.4005857423658,2352.164703613224,0.49019607843137253,2,1,3
2949,3730,0.38475792728256125,41.938370216521626,2762.834265014293,0.4410187667560322,1,2,3
1751,104,0.38438720703815704,441.41584797495227,4860.401102758206,0.28846153846153844,0,0,0
923,359,0.38376180564055057,271.0042534057805,5553.132391551927,0.20334261838440112,0,2,0
2966,101,0.3823579520978536,359.14144186919475,3917.7121808449647,0.38613861386138615,2,1,0
1529,370,0.38156300240135865,152.66295099481226,3194.072007064487,0.2,0,1,3
1815,491,0.3792922955435097,113.01076650444051,2740.078408399316,0.319755600814664,1,0,0
439,54,0.37927586128728663,255.32078402752907,2053.0725243111024,0.5185185185185185,0,0,3
124,449,0.37851482797412,125.27642753230978,2910.623814969377,0.43875278396436523,2,0,10
2295,377,0.3776996468950561,117.3567133448806,2503.8509906462123,0.5119363395225465,0,1,3
